time,price
2024-09-03 15:00,383.23
2024-09-03 15:15,383.23
2024-09-03 15:30,383.23
2024-09-03 15:45,383.23
2024-09-03 16:00,508.48
2024-09-03 16:15,508.48
2024-09-03 16:30,508.48
2024-09-03 16:45,508.48
2024-09-03 17:00,857.37
2024-09-03 17:15,857.37
2024-09-03 17:30,857.37
2024-09-03 17:45,857.37
2024-09-03 18:00,1678.27
2024-09-03 18:15,1678.27
2024-09-03 18:30,1678.27
2024-09-03 18:45,1678.27
2024-09-03 19:00,2099.25
2024-09-03 19:15,2099.25
2024-09-03 19:30,2099.25
2024-09-03 19:45,2099.25
2024-09-03 20:00,1601.05
2024-09-03 20:15,1601.05
2024-09-03 20:30,1601.05
2024-09-03 20:45,1601.05
2024-09-03 21:00,756.52
2024-09-03 21:15,756.52
2024-09-03 21:30,756.52
2024-09-03 21:45,756.52
2024-09-03 22:00,525.63
2024-09-03 22:15,525.63
2024-09-03 22:30,525.63
2024-09-03 22:45,525.63
2024-09-03 23:00,465.19
2024-09-03 23:15,465.19
2024-09-03 23:30,465.19
2024-09-03 23:45,465.19
2024-09-04 00:00,455.76
2024-09-04 00:15,455.76
2024-09-04 00:30,455.76
2024-09-04 00:45,455.76
2024-09-04 01:00,426.6
2024-09-04 01:15,426.6
2024-09-04 01:30,426.6
2024-09-04 01:45,426.6
2024-09-04 02:00,415.44
2024-09-04 02:15,415.44
2024-09-04 02:30,415.44
2024-09-04 02:45,415.44
2024-09-04 03:00,414.67
2024-09-04 03:15,414.67
2024-09-04 03:30,414.67
2024-09-04 03:45,414.67
2024-09-04 04:00,419.99
2024-09-04 04:15,419.99
2024-09-04 04:30,419.99
2024-09-04 04:45,419.99
2024-09-04 05:00,465.6
2024-09-04 05:15,465.6
2024-09-04 05:30,465.6
2024-09-04 05:45,465.6
2024-09-04 06:00,639.9
2024-09-04 06:15,639.9
2024-09-04 06:30,639.9
2024-09-04 06:45,639.9
2024-09-04 07:00,727.77
2024-09-04 07:15,727.77
2024-09-04 07:30,727.77
2024-09-04 07:45,727.77
2024-09-04 08:00,629.98
2024-09-04 08:15,629.98
2024-09-04 08:30,629.98
2024-09-04 08:45,629.98
2024-09-04 09:00,515.18
2024-09-04 09:15,515.18
2024-09-04 09:30,515.18
2024-09-04 09:45,515.18
2024-09-04 10:00,434.06
2024-09-04 10:15,434.06
2024-09-04 10:30,434.06
