time,price
2024-12-03 22:45,589.92
2024-12-03 23:00,545.69
2024-12-03 23:15,545.69
2024-12-03 23:30,545.69
2024-12-03 23:45,545.69
2024-12-04 00:00,539.65
2024-12-04 00:15,539.65
2024-12-04 00:30,539.65
2024-12-04 00:45,539.65
2024-12-04 01:00,509.55
2024-12-04 01:15,509.55
2024-12-04 01:30,509.55
2024-12-04 01:45,509.55
2024-12-04 02:00,501.3
2024-12-04 02:15,501.3
2024-12-04 02:30,501.3
2024-12-04 02:45,501.3
2024-12-04 03:00,494.92
2024-12-04 03:15,494.92
2024-12-04 03:30,494.92
2024-12-04 03:45,494.92
2024-12-04 04:00,507.99
2024-12-04 04:15,507.99
2024-12-04 04:30,507.99
2024-12-04 04:45,507.99
2024-12-04 05:00,549.84
2024-12-04 05:15,549.84
2024-12-04 05:30,549.84
2024-12-04 05:45,549.84
2024-12-04 06:00,647.89
2024-12-04 06:15,647.89
2024-12-04 06:30,647.89
2024-12-04 06:45,647.89
2024-12-04 07:00,902.02
2024-12-04 07:15,902.02
2024-12-04 07:30,902.02
2024-12-04 07:45,902.02
2024-12-04 08:00,971.06
2024-12-04 08:15,971.06
2024-12-04 08:30,971.06
2024-12-04 08:45,971.06
2024-12-04 09:00,897.92
2024-12-04 09:15,897.92
2024-12-04 09:30,897.92
2024-12-04 09:45,897.92
2024-12-04 10:00,813.01
2024-12-04 10:15,813.01
2024-12-04 10:30,813.01
2024-12-04 10:45,813.01
2024-12-04 11:00,877.31
2024-12-04 11:15,877.31
2024-12-04 11:30,877.31
2024-12-04 11:45,877.31
2024-12-04 12:00,867.63
2024-12-04 12:15,867.63
2024-12-04 12:30,867.63
2024-12-04 12:45,867.63
2024-12-04 13:00,921.64
2024-12-04 13:15,921.64
2024-12-04 13:30,921.64
2024-12-04 13:45,921.64
2024-12-04 14:00,955.52
2024-12-04 14:15,955.52
2024-12-04 14:30,955.52
2024-12-04 14:45,955.52
2024-12-04 15:00,950.23
2024-12-04 15:15,950.23
2024-12-04 15:30,950.23
2024-12-04 15:45,950.23
2024-12-04 16:00,1072.5
2024-12-04 16:15,1072.5
